"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"ySigma[59] Edgemere",0.402461635901913,0.399705,0.396534165865596,983557.4,0.95,0.30062,0.509546,NA,NA,NA,NA,NA,NA,NA
"ySigma[60] Elmhurst",0.357877826367389,0.3562225,0.35292129939494,929614.4,0.95,0.268191,0.44898,NA,NA,NA,NA,NA,NA,NA
"ySigma[61] Eltingville",0.387807214472284,0.38567,0.380202677259906,980317.1,0.95,0.282577,0.497969,NA,NA,NA,NA,NA,NA,NA
"ySigma[62] Emerson Hill",0.38742485627715,0.385198,0.381342468535681,978657.3,0.95,0.280028,0.495697,NA,NA,NA,NA,NA,NA,NA
"ySigma[63] Far Rockaway",0.38993151746086,0.387671,0.386152950634313,980275.1,0.95,0.284155,0.499413,NA,NA,NA,NA,NA,NA,NA
"ySigma[64] Fieldston",0.388407460429317,0.3862,0.380337595884067,984680.4,0.95,0.283968,0.496943,NA,NA,NA,NA,NA,NA,NA
"ySigma[65] Financial District",0.432061472188222,0.430235,0.42726885031814,964613.3,0.95,0.362952,0.503361,NA,NA,NA,NA,NA,NA,NA
"ySigma[66] Flatbush",0.390559433468532,0.389548,0.387782942022799,988118.9,0.95,0.339529,0.442754,NA,NA,NA,NA,NA,NA,NA
"ySigma[67] Flatiron District",0.387326055642555,0.385175,0.382017385410729,986424.5,0.95,0.300426,0.476993,NA,NA,NA,NA,NA,NA,NA
"ySigma[68] Flatlands",0.367651055983552,0.365977,0.364326090288868,943084.4,0.95,0.267572,0.469046,NA,NA,NA,NA,NA,NA,NA
"ySigma[69] Flushing",0.433424927295582,0.431359,0.424865356651511,932637.7,0.95,0.35982,0.509631,NA,NA,NA,NA,NA,NA,NA
"ySigma[70] Fordham",0.391078375627995,0.388785,0.388838835852776,979308.6,0.95,0.287865,0.49876,NA,NA,NA,NA,NA,NA,NA
"ySigma[71] Forest Hills",0.440564394600843,0.43745,0.436377025255462,912736.7,0.95,0.347778,0.539937,NA,NA,NA,NA,NA,NA,NA
"ySigma[72] Fort Greene",0.346212986376109,0.345291,0.342266010221869,941387.1,0.95,0.297892,0.396041,NA,NA,NA,NA,NA,NA,NA
"ySigma[73] Fort Hamilton",0.35778685373917,0.356195,0.35324116310496,908677.1,0.95,0.266338,0.452474,NA,NA,NA,NA,NA,NA,NA
"ySigma[74] Fort Wadsworth",0.397785076833385,0.395254,0.39195383188688,979273.3,0.95,0.291973,0.507655,NA,NA,NA,NA,NA,NA,NA
"ySigma[75] Fresh Meadows",0.410879272710818,0.407852,0.403007759531711,967990.5,0.95,0.306462,0.51928,NA,NA,NA,NA,NA,NA,NA
"ySigma[76] Glendale",0.367157311447508,0.365734,0.365285477786994,934546.5,0.95,0.263559,0.470929,NA,NA,NA,NA,NA,NA,NA
"ySigma[77] Gowanus",0.379413939533484,0.377994,0.376519425126164,984008.8,0.95,0.316149,0.445393,NA,NA,NA,NA,NA,NA,NA
"ySigma[78] Gramercy",0.430735117629059,0.428939,0.425260608804182,946697.5,0.95,0.362674,0.502302,NA,NA,NA,NA,NA,NA,NA
"ySigma[79] Grant City",0.389354370758034,0.3871535,0.384048347291684,983552.3,0.95,0.284198,0.49987,NA,NA,NA,NA,NA,NA,NA
"ySigma[80] Gravesend",0.36225791879465,0.360972,0.358872142571531,905755.5,0.95,0.259949,0.465543,NA,NA,NA,NA,NA,NA,NA
"ySigma[81] Great Kills",0.389904725246198,0.387581,0.383378246855968,980639.2,0.95,0.286331,0.498149,NA,NA,NA,NA,NA,NA,NA
"ySigma[82] Greenpoint",0.441171549645603,0.440523,0.438763920971803,972661.9,0.95,0.399287,0.483118,NA,NA,NA,NA,NA,NA,NA
"ySigma[83] Greenwich Village",0.428879505995952,0.427448,0.425082152414039,956298.2,0.95,0.366595,0.493978,NA,NA,NA,NA,NA,NA,NA
"ySigma[84] Grymes Hill",0.403085147815817,0.400249,0.395350559578287,980236,0.95,0.300334,0.512406,NA,NA,NA,NA,NA,NA,NA
"ySigma[85] Harlem",0.437996965241278,0.437643,0.43692799226012,972038.5,0.95,0.406438,0.469916,NA,NA,NA,NA,NA,NA,NA
"ySigma[86] Hell's Kitchen",0.442901123623011,0.44222,0.440398448173563,971940.1,0.95,0.400666,0.486259,NA,NA,NA,NA,NA,NA,NA
"ySigma[87] Hollis",0.38912212003604,0.386951,0.384931945524107,979487,0.95,0.283086,0.498704,NA,NA,NA,NA,NA,NA,NA
"ySigma[88] Holliswood",0.387589090904273,0.385419,0.380557480222596,978125.6,0.95,0.2816,0.497047,NA,NA,NA,NA,NA,NA,NA
"ySigma[89] Howard Beach",0.383330034009728,0.381238,0.375111861377516,973593.3,0.95,0.281483,0.487838,NA,NA,NA,NA,NA,NA,NA
"ySigma[90] Huguenot",0.400917121964024,0.398172,0.389584463702123,979084.5,0.95,0.295296,0.511528,NA,NA,NA,NA,NA,NA,NA
"ySigma[91] Inwood",0.352584249722002,0.351034,0.349331829288173,936970.1,0.95,0.282754,0.424726,NA,NA,NA,NA,NA,NA,NA
"ySigma[92] Jackson Heights",0.423640928158575,0.421137,0.4176701966852,963962.3,0.95,0.340956,0.510992,NA,NA,NA,NA,NA,NA,NA
"ySigma[93] Jamaica",0.445681335945312,0.442782,0.438117278154349,901247.6,0.95,0.35708,0.539551,NA,NA,NA,NA,NA,NA,NA
"ySigma[94] Jamaica Estates",0.397539104354165,0.395004,0.393718416535832,984738.5,0.95,0.294427,0.505415,NA,NA,NA,NA,NA,NA,NA
"ySigma[95] Kensington",0.379657091397269,0.377836,0.37195369368136,960132.7,0.95,0.303549,0.459095,NA,NA,NA,NA,NA,NA,NA
"ySigma[96] Kew Gardens",0.395860068879449,0.393394,0.389430929760643,983297.2,0.95,0.299362,0.496473,NA,NA,NA,NA,NA,NA,NA
"ySigma[97] Kew Gardens Hills",0.384472250725994,0.382422,0.380223438081871,974866.5,0.95,0.285648,0.48634,NA,NA,NA,NA,NA,NA,NA
"ySigma[98] Kingsbridge",0.372927715227278,0.371117,0.366107263937055,946089.5,0.95,0.276255,0.472754,NA,NA,NA,NA,NA,NA,NA
"ySigma[99] Kips Bay",0.412808777056784,0.411432,0.407981063550732,972736,0.95,0.3529,0.475312,NA,NA,NA,NA,NA,NA,NA
"ySigma[100] Laurelton",0.393200800948592,0.3907465,0.386440990569209,982960.5,0.95,0.289574,0.500172,NA,NA,NA,NA,NA,NA,NA
"ySigma[101] Lighthouse Hill",0.404087393292854,0.401346,0.397467786406892,977279.5,0.95,0.298587,0.51524,NA,NA,NA,NA,NA,NA,NA
"ySigma[102] Little Italy",0.429786295338637,0.426772,0.419362601195477,942474.8,0.95,0.335895,0.528473,NA,NA,NA,NA,NA,NA,NA
"ySigma[103] Long Island City",0.402237228361173,0.40071,0.396444514672794,984711.7,0.95,0.338793,0.467953,NA,NA,NA,NA,NA,NA,NA
"ySigma[104] Longwood",0.419110333432333,0.415983,0.411654846489605,956786.4,0.95,0.317906,0.525633,NA,NA,NA,NA,NA,NA,NA
"ySigma[105] Lower East Side",0.4410166125401,0.440045,0.4371997541126,955470.3,0.95,0.391034,0.491199,NA,NA,NA,NA,NA,NA,NA
"ySigma[106] Manhattan Beach",0.400419240759074,0.397798,0.39087258018442,980397.2,0.95,0.298749,0.507086,NA,NA,NA,NA,NA,NA,NA
"ySigma[107] Marble Hill",0.400744322712418,0.398037,0.39561259259721,984033.2,0.95,0.296126,0.50765,NA,NA,NA,NA,NA,NA,NA
"ySigma[108] Mariners Harbor",0.388128502175983,0.3859125,0.384667317892864,979990.6,0.95,0.280639,0.496378,NA,NA,NA,NA,NA,NA,NA
"ySigma[109] Maspeth",0.355825956854345,0.354387,0.351518222390157,892748.9,0.95,0.262334,0.451447,NA,NA,NA,NA,NA,NA,NA
"ySigma[110] Middle Village",0.371261756057952,0.369559,0.364189166164213,954299.4,0.95,0.273784,0.469576,NA,NA,NA,NA,NA,NA,NA
"ySigma[111] Midtown",0.4915484750262,0.49057,0.48844406448019,901188,0.95,0.439681,0.545287,NA,NA,NA,NA,NA,NA,NA
"ySigma[112] Midwood",0.367572807061543,0.3658035,0.363171826978868,942770.7,0.95,0.285573,0.450906,NA,NA,NA,NA,NA,NA,NA
"ySigma[113] Mill Basin",0.387715951582387,0.385571,0.383472523169961,977492.3,0.95,0.283561,0.499308,NA,NA,NA,NA,NA,NA,NA
"ySigma[114] Morningside Heights",0.399771646011832,0.398369,0.393905170595012,986976.5,0.95,0.340164,0.461805,NA,NA,NA,NA,NA,NA,NA
"ySigma[115] Morris Park",0.415295485750114,0.4121195,0.405307249377675,965525,0.95,0.308745,0.526839,NA,NA,NA,NA,NA,NA,NA
"ySigma[116] Morrisania",0.417854357305142,0.414692,0.41288528023164,964279.3,0.95,0.315883,0.526148,NA,NA,NA,NA,NA,NA,NA
"ySigma[117] Mott Haven",0.384149994905041,0.38197,0.378907835709913,973282.7,0.95,0.291746,0.480563,NA,NA,NA,NA,NA,NA,NA
"ySigma[118] Mount Hope",0.401160966614267,0.398458,0.392652555792485,981550.8,0.95,0.302804,0.504611,NA,NA,NA,NA,NA,NA,NA
"ySigma[119] Murray Hill",0.324188778971768,0.323081,0.323157941703146,883930.9,0.95,0.27017,0.379997,NA,NA,NA,NA,NA,NA,NA
"ySigma[120] Navy Yard",0.370213729213166,0.3686,0.365159237900117,935703.9,0.95,0.267561,0.47605,NA,NA,NA,NA,NA,NA,NA
"ySigma[121] Neponsit",0.401368876547988,0.398694,0.396395213864008,978035.3,0.95,0.296058,0.512203,NA,NA,NA,NA,NA,NA,NA
"ySigma[122] NoHo",0.399574745388037,0.3972115,0.39404968053975,981246.6,0.95,0.313215,0.49073,NA,NA,NA,NA,NA,NA,NA
"ySigma[123] Nolita",0.395030478317173,0.393548,0.391797958007767,986354.1,0.95,0.331035,0.461432,NA,NA,NA,NA,NA,NA,NA
"ySigma[124] Norwood",0.399763236360109,0.397089,0.392813047010387,987757.7,0.95,0.296916,0.506865,NA,NA,NA,NA,NA,NA,NA
"ySigma[125] Oakwood",0.388469345936233,0.386317,0.386994149661416,982850.1,0.95,0.282143,0.497901,NA,NA,NA,NA,NA,NA,NA
"ySigma[126] Ozone Park",0.406284787806698,0.4036295,0.395661241812645,975769.7,0.95,0.308772,0.506113,NA,NA,NA,NA,NA,NA,NA
"ySigma[127] Park Slope",0.369117983588131,0.36828,0.366856103776693,972793.4,0.95,0.323361,0.416272,NA,NA,NA,NA,NA,NA,NA
"ySigma[128] Parkchester",0.402949405292758,0.40023,0.392251499605566,980989.8,0.95,0.297547,0.514138,NA,NA,NA,NA,NA,NA,NA
"ySigma[129] Pelham Bay",0.397005939880481,0.394433,0.390345105312623,984671.9,0.95,0.294875,0.50326,NA,NA,NA,NA,NA,NA,NA
"ySigma[130] Pelham Gardens",0.412908907181743,0.409995,0.403208925419194,974434.8,0.95,0.312598,0.517163,NA,NA,NA,NA,NA,NA,NA
"ySigma[131] Port Morris",0.380529982636139,0.378548,0.373925187770519,968488.3,0.95,0.278262,0.484723,NA,NA,NA,NA,NA,NA,NA
"ySigma[132] Port Richmond",0.38875384130127,0.386625,0.3820271966442,979323.3,0.95,0.282523,0.497913,NA,NA,NA,NA,NA,NA,NA
"ySigma[133] Prospect-Lefferts Gardens",0.37758551629887,0.376548,0.374460669205608,980320.7,0.95,0.324973,0.431918,NA,NA,NA,NA,NA,NA,NA
"ySigma[134] Prospect Heights",0.351023282388741,0.350049,0.346112504448607,955884.4,0.95,0.301043,0.402296,NA,NA,NA,NA,NA,NA,NA
"ySigma[135] Queens Village",0.399280800065599,0.396977,0.395945060103748,979207.1,0.95,0.307199,0.49367,NA,NA,NA,NA,NA,NA,NA
"ySigma[136] Randall Manor",0.391761704171367,0.389346,0.384083172458183,978523,0.95,0.288192,0.499214,NA,NA,NA,NA,NA,NA,NA
"ySigma[137] Red Hook",0.380896293302654,0.378939,0.374304742516079,974094.9,0.95,0.289574,0.474786,NA,NA,NA,NA,NA,NA,NA
"ySigma[138] Rego Park",0.420661376471988,0.417586,0.410431287139341,946103.6,0.95,0.32428,0.522724,NA,NA,NA,NA,NA,NA,NA
"ySigma[139] Richmond Hill",0.380043738633091,0.378015,0.375524859444103,960186.9,0.95,0.282847,0.480481,NA,NA,NA,NA,NA,NA,NA
"ySigma[140] Richmondtown",0.387398164178687,0.385208,0.38154009243729,985320.4,0.95,0.281211,0.496486,NA,NA,NA,NA,NA,NA,NA
"ySigma[141] Ridgewood",0.360032812074503,0.358596,0.356154742092529,958071,0.95,0.297393,0.42596,NA,NA,NA,NA,NA,NA,NA
"ySigma[142] Riverdale",0.387317463444292,0.385129,0.380145331831615,976887.8,0.95,0.281198,0.497103,NA,NA,NA,NA,NA,NA,NA
"ySigma[143] Rockaway Beach",0.362631451977384,0.3609365,0.357404494505512,945998.5,0.95,0.269548,0.457657,NA,NA,NA,NA,NA,NA,NA
"ySigma[144] Roosevelt Island",0.449013885711914,0.444678,0.441406451660899,858807.6,0.95,0.341046,0.56565,NA,NA,NA,NA,NA,NA,NA
"ySigma[145] Rosedale",0.362750662664699,0.361565,0.360658215307164,908018.8,0.95,0.258702,0.46868,NA,NA,NA,NA,NA,NA,NA
"ySigma[146] Sea Gate",0.424373781344749,0.420844,0.415666383957465,940365.3,0.95,0.31674,0.538298,NA,NA,NA,NA,NA,NA,NA
"ySigma[147] Sheepshead Bay",0.41224769875541,0.409974,0.405146775578946,973336,0.95,0.330048,0.498615,NA,NA,NA,NA,NA,NA,NA
"ySigma[148] Shore Acres",0.381106361180111,0.3792445,0.37418420479986,967053.5,0.95,0.276066,0.490022,NA,NA,NA,NA,NA,NA,NA
"ySigma[149] SoHo",0.469628040502676,0.467603,0.464989783409678,893718.1,0.95,0.397034,0.545578,NA,NA,NA,NA,NA,NA,NA
"ySigma[150] Soundview",0.389797009795922,0.387584,0.383658323054338,980678.2,0.95,0.283544,0.498892,NA,NA,NA,NA,NA,NA,NA
"ySigma[151] South Beach",0.387376020658835,0.385162,0.383077551473861,974849.1,0.95,0.281281,0.496938,NA,NA,NA,NA,NA,NA,NA
"ySigma[152] South Ozone Park",0.384649279114767,0.3825375,0.381421245512248,980120.5,0.95,0.281139,0.491192,NA,NA,NA,NA,NA,NA,NA
"ySigma[153] South Slope",0.323147318408453,0.322059,0.321246443930263,887048.8,0.95,0.271756,0.376014,NA,NA,NA,NA,NA,NA,NA
"ySigma[154] Springfield Gardens",0.37264451497688,0.370728,0.366699011021249,961340,0.95,0.281011,0.46832,NA,NA,NA,NA,NA,NA,NA
"ySigma[155] Spuyten Duyvil",0.383840540562676,0.3817,0.378185587094223,974540.3,0.95,0.277982,0.49105,NA,NA,NA,NA,NA,NA,NA
"ySigma[156] St. Albans",0.427618023341813,0.4244545,0.419489011459521,944215.1,0.95,0.333796,0.52798,NA,NA,NA,NA,NA,NA,NA
"ySigma[157] St. George",0.375782430976552,0.373908,0.367764380662196,966173.6,0.95,0.277107,0.478591,NA,NA,NA,NA,NA,NA,NA
"ySigma[158] Stapleton",0.383902471675227,0.381809,0.378812662317907,975434.3,0.95,0.280413,0.491086,NA,NA,NA,NA,NA,NA,NA
"ySigma[159] Stuyvesant Town",0.44215496500028,0.438322,0.430820938150395,886424.1,0.95,0.333645,0.557243,NA,NA,NA,NA,NA,NA,NA
"ySigma[160] Sunnyside",0.36165218247054,0.360202,0.357410250245486,953764.7,0.95,0.295432,0.430731,NA,NA,NA,NA,NA,NA,NA
"ySigma[161] Sunset Park",0.387859560429517,0.386447,0.383627543944232,982339.6,0.95,0.324848,0.451574,NA,NA,NA,NA,NA,NA,NA
"ySigma[162] Theater District",0.396717642746858,0.394802,0.390840048557196,986202.4,0.95,0.322679,0.47367,NA,NA,NA,NA,NA,NA,NA
"ySigma[163] Throgs Neck",0.388344799413605,0.3860925,0.383674350678654,977799.5,0.95,0.282382,0.498286,NA,NA,NA,NA,NA,NA,NA
"ySigma[164] Tottenville",0.387630605094159,0.385607,0.386951377276683,969572.9,0.95,0.281754,0.49709,NA,NA,NA,NA,NA,NA,NA
"ySigma[165] Tremont",0.39567955499556,0.393176,0.388228181058774,980143.1,0.95,0.291709,0.502527,NA,NA,NA,NA,NA,NA,NA
"ySigma[166] Tribeca",0.487166807685538,0.4841935,0.478469374053781,818791.6,0.95,0.400324,0.57863,NA,NA,NA,NA,NA,NA,NA
"ySigma[167] Two Bridges",0.390798518079855,0.388452,0.383749141360609,986706,0.95,0.294891,0.491358,NA,NA,NA,NA,NA,NA,NA
"ySigma[168] University Heights",0.390912921182631,0.388645,0.384975740217448,983405.1,0.95,0.285444,0.500984,NA,NA,NA,NA,NA,NA,NA
"ySigma[169] Upper East Side",0.395502373382013,0.395034,0.393159009544616,976591.2,0.95,0.360584,0.43148,NA,NA,NA,NA,NA,NA,NA
"ySigma[170] Upper West Side",0.475253714363285,0.474774,0.472604819618529,920231,0.95,0.4364,0.514981,NA,NA,NA,NA,NA,NA,NA
"ySigma[171] Van Nest",0.415816131906945,0.412651,0.406461446960852,959460.4,0.95,0.310848,0.525839,NA,NA,NA,NA,NA,NA,NA
"ySigma[172] Vinegar Hill",0.377097081335349,0.3751145,0.372957570998922,971615,0.95,0.280712,0.475311,NA,NA,NA,NA,NA,NA,NA
"ySigma[173] Wakefield",0.397498028323773,0.3950015,0.393779825627482,985770.2,0.95,0.294803,0.503204,NA,NA,NA,NA,NA,NA,NA
"ySigma[174] Washington Heights",0.415672152972776,0.414748,0.412332046226061,983249.2,0.95,0.366311,0.465452,NA,NA,NA,NA,NA,NA,NA
"ySigma[175] West Brighton",0.387477752926977,0.385306,0.379224493063688,976783.6,0.95,0.281161,0.496505,NA,NA,NA,NA,NA,NA,NA
"ySigma[176] West Village",0.374029585730314,0.373236,0.370469268363894,975108.6,0.95,0.329636,0.419965,NA,NA,NA,NA,NA,NA,NA
"ySigma[177] Westchester Square",0.387777054488564,0.385601,0.380267069405882,979558.3,0.95,0.281351,0.496614,NA,NA,NA,NA,NA,NA,NA
"ySigma[178] Whitestone",0.398171882831937,0.395568,0.391330532577448,981842.4,0.95,0.291679,0.507759,NA,NA,NA,NA,NA,NA,NA
"ySigma[179] Williamsbridge",0.402389437591499,0.399729,0.393898764985203,978646.8,0.95,0.301052,0.507677,NA,NA,NA,NA,NA,NA,NA
"ySigma[180] Williamsburg",0.475206869321045,0.47494,0.47325566290026,958104,0.95,0.448022,0.503151,NA,NA,NA,NA,NA,NA,NA
"ySigma[181] Willowbrook",0.387557859919121,0.385291,0.38089257425696,975029.7,0.95,0.281011,0.496589,NA,NA,NA,NA,NA,NA,NA
"ySigma[182] Windsor Terrace",0.343461152132783,0.342029,0.339306983218564,909629.1,0.95,0.276987,0.41206,NA,NA,NA,NA,NA,NA,NA
"ySigma[183] Woodhaven",0.376802797212622,0.374798,0.369370819481394,967771.8,0.95,0.280344,0.476268,NA,NA,NA,NA,NA,NA,NA
"ySigma[184] Woodside",0.396021489461084,0.393887,0.390584261725343,988779.1,0.95,0.316477,0.479734,NA,NA,NA,NA,NA,NA,NA
